Date;Produced Power[kW];Consumed Power[kW];Potenza Immessa[kW];Potenza Prelevata[kW];Produced Energy[kWh];Consumed Energy[kWh];Energia Immessa[kWh];Energia Prelevata[kWh];
2013-10-04 01:55;0.0;0.51;0.0;0.51;0.0;0.8;0.0;0.8;
2013-10-04 02:00;0.0;0.51;0.0;0.51;0.0;0.9;0.0;0.9;
2013-10-04 02:05;0.0;0.41;0.0;0.41;0.0;0.9;0.0;0.9;
2013-10-04 02:10;0.0;0.34;0.0;0.34;0.0;1.0;0.0;1.0;
2013-10-04 02:15;0.0;0.48;0.0;0.48;0.0;1.0;0.0;1.0;
2013-10-04 02:20;0.0;0.41;0.0;0.41;0.0;1.0;0.0;1.0;
2013-10-04 02:25;0.0;0.34;0.0;0.34;0.0;1.0;0.0;1.0;
2013-10-04 02:30;0.0;0.34;0.0;0.34;0.0;1.1;0.0;1.1;
2013-10-04 02:35;0.0;0.42;0.0;0.42;0.0;1.1;0.0;1.1;
2013-10-04 02:40;0.0;0.34;0.0;0.34;0.0;1.1;0.0;1.1;
2013-10-04 02:45;0.0;0.42;0.0;0.42;0.0;1.2;0.0;1.2;
2013-10-04 02:50;0.0;0.48;0.0;0.48;0.0;1.2;0.0;1.2;
2013-10-04 02:55;0.0;0.34;0.0;0.34;0.0;1.3;0.0;1.3;
2013-10-04 03:00;0.0;0.34;0.0;0.34;0.0;1.3;0.0;1.3;
2013-10-04 03:05;0.0;0.48;0.0;0.48;0.0;1.3;0.0;1.3;
2013-10-04 03:10;0.0;0.45;0.0;0.45;0.0;1.4;0.0;1.4;
2013-10-04 03:15;0.0;0.44;0.0;0.44;0.0;1.4;0.0;1.4;
2013-10-04 03:20;0.0;0.58;0.0;0.58;0.0;1.4;0.0;1.4;
2013-10-04 03:25;0.0;0.43;0.0;0.43;0.0;1.5;0.0;1.5;
2013-10-04 03:30;0.0;0.34;0.0;0.34;0.0;1.5;0.0;1.5;
2013-10-04 03:35;0.0;0.48;0.0;0.48;0.0;1.5;0.0;1.5;
2013-10-04 03:40;0.0;0.35;0.0;0.35;0.0;1.6;0.0;1.6;
2013-10-04 03:45;0.0;0.42;0.0;0.42;0.0;1.6;0.0;1.6;
2013-10-04 03:50;0.0;0.57;0.0;0.57;0.0;1.6;0.0;1.6;
2013-10-04 03:55;0.0;0.34;0.0;0.34;0.0;1.7;0.0;1.7;
2013-10-04 04:00;0.0;0.34;0.0;0.34;0.0;1.7;0.0;1.7;
2013-10-04 04:05;0.0;0.41;0.0;0.41;0.0;1.7;0.0;1.7;
2013-10-04 04:10;0.0;0.34;0.0;0.34;0.0;1.8;0.0;1.8;
2013-10-04 04:15;0.0;0.34;0.0;0.34;0.0;1.8;0.0;1.8;
2013-10-04 04:20;0.0;0.41;0.0;0.41;0.0;1.8;0.0;1.8;
2013-10-04 04:25;0.0;0.33;0.0;0.33;0.0;1.9;0.0;1.9;
2013-10-04 04:30;0.0;0.34;0.0;0.34;0.0;1.9;0.0;1.9;
2013-10-04 04:35;0.0;0.53;0.0;0.53;0.0;1.9;0.0;1.9;
2013-10-04 04:40;0.0;0.6;0.0;0.6;0.0;2.0;0.0;2.0;
2013-10-04 04:45;0.0;0.52;0.0;0.52;0.0;2.0;0.0;2.0;
2013-10-04 04:50;0.0;0.51;0.0;0.51;0.0;2.1;0.0;2.1;
2013-10-04 04:55;0.0;0.48;0.0;0.48;0.0;2.1;0.0;2.1;
2013-10-04 05:00;0.0;0.34;0.0;0.34;0.0;2.1;0.0;2.1;
2013-10-04 05:05;0.0;0.34;0.0;0.34;0.0;2.2;0.0;2.2;
2013-10-04 05:10;0.0;0.48;0.0;0.48;0.0;2.2;0.0;2.2;
2013-10-04 05:15;0.0;0.34;0.0;0.34;0.0;2.2;0.0;2.2;
2013-10-04 05:20;0.0;0.34;0.0;0.34;0.0;2.3;0.0;2.3;
2013-10-04 05:25;0.0;0.48;0.0;0.48;0.0;2.3;0.0;2.3;
2013-10-04 05:30;0.0;0.42;0.0;0.42;0.0;2.3;0.0;2.3;
2013-10-04 05:35;0.0;0.41;0.0;0.41;0.0;2.4;0.0;2.4;
2013-10-04 05:40;0.0;0.48;0.0;0.48;0.0;2.4;0.0;2.4;
2013-10-04 05:45;0.0;0.34;0.0;0.34;0.0;2.4;0.0;2.4;
2013-10-04 05:50;0.0;0.34;0.0;0.34;0.0;2.5;0.0;2.5;
2013-10-04 05:55;0.0;0.47;0.0;0.47;0.0;2.5;0.0;2.5;
2013-10-04 06:00;0.0;0.45;0.0;0.45;0.0;2.5;0.0;2.5;
2013-10-04 06:05;0.0;0.45;0.0;0.45;0.0;2.6;0.0;2.6;
2013-10-04 06:10;0.0;0.52;0.0;0.52;0.0;2.6;0.0;2.6;
2013-10-04 06:15;0.0;0.52;0.0;0.52;0.0;2.7;0.0;2.7;
2013-10-04 06:20;0.0;0.43;0.0;0.43;0.0;2.7;0.0;2.7;
2013-10-04 06:25;0.0;0.44;0.0;0.44;0.0;2.7;0.0;2.7;
2013-10-04 06:30;0.0;0.43;0.0;0.43;0.0;2.8;0.0;2.8;
2013-10-04 06:35;0.0;0.36;0.0;0.36;0.0;2.8;0.0;2.8;
2013-10-04 06:40;0.0;0.42;0.0;0.42;0.0;2.8;0.0;2.8;
2013-10-04 06:45;0.0;0.42;0.0;0.42;0.0;2.9;0.0;2.9;
2013-10-04 06:50;0.0;0.34;0.0;0.34;0.0;2.9;0.0;2.9;
2013-10-04 06:55;0.0;0.34;0.0;0.34;0.0;2.9;0.0;2.9;
2013-10-04 07:00;0.0;0.48;0.0;0.48;0.0;3.0;0.0;3.0;
2013-10-04 07:05;0.0;0.31;0.0;0.31;0.0;3.0;0.0;3.0;
2013-10-04 07:10;0.0;0.3;0.0;0.3;0.0;3.0;0.0;3.0;
2013-10-04 07:15;0.0;0.38;0.0;0.38;0.0;3.1;0.0;3.1;
2013-10-04 07:20;0.0;0.23;0.0;0.23;0.0;3.1;0.0;3.1;
2013-10-04 07:25;0.0;0.36;0.0;0.36;0.0;3.1;0.0;3.1;
2013-10-04 07:30;0.03;2.24;0.0;2.21;0.0;3.2;0.0;3.2;
2013-10-04 07:35;0.0;2.02;0.0;2.02;0.0;3.4;0.0;3.4;
2013-10-04 07:40;0.1;0.33;0.0;0.23;0.0;3.4;0.0;3.4;
2013-10-04 07:45;0.14;0.31;0.0;0.17;0.0;3.4;0.0;3.4;
2013-10-04 07:50;0.18;0.25;0.0;0.07;0.0;3.4;0.0;3.4;
2013-10-04 07:55;0.19;0.23;0.0;0.04;0.0;3.4;0.0;3.4;
2013-10-04 08:00;0.26;0.4;0.0;0.14;0.0;3.4;0.0;3.4;
2013-10-04 08:05;0.29;0.43;0.0;0.14;0.1;3.5;0.0;3.4;
2013-10-04 08:10;0.27;0.47;0.0;0.2;0.1;3.5;0.0;3.4;
2013-10-04 08:15;0.22;0.47;0.0;0.25;0.1;3.6;0.0;3.5;
2013-10-04 08:20;0.28;0.23;0.05;0.0;0.1;3.6;0.0;3.5;
2013-10-04 08:25;0.28;0.2;0.08;0.0;0.1;3.6;0.0;3.5;
2013-10-04 08:30;0.52;0.73;0.0;0.21;0.2;3.7;0.0;3.5;
2013-10-04 08:35;0.41;0.07;0.34;0.0;0.2;3.7;0.0;3.5;
2013-10-04 08:40;0.33;0.25;0.08;0.0;0.3;3.8;0.0;3.5;
2013-10-04 08:45;0.36;0.42;0.0;0.06;0.3;3.8;0.0;3.5;
2013-10-04 08:50;0.61;0.18;0.43;0.0;0.3;3.8;0.0;3.5;
2013-10-04 08:55;0.65;0.71;0.0;0.06;0.4;3.9;0.0;3.5;
2013-10-04 09:00;0.76;0.34;0.42;0.0;0.4;3.9;0.0;3.5;
2013-10-04 09:05;0.93;0.46;0.47;0.0;0.5;4.0;0.0;3.5;
2013-10-04 09:10;1.03;0.24;0.79;0.0;0.6;4.0;0.0;3.4;
2013-10-04 09:15;1.32;0.25;1.07;0.0;0.7;4.0;0.0;3.3;
2013-10-04 09:20;0.7;-0.42;1.12;0.0;0.8;4.1;0.0;3.3;
2013-10-04 09:25;1.17;-0.09;1.26;0.0;0.8;4.0;0.0;3.2;
2013-10-04 09:30;1.56;0.17;1.39;0.0;1.0;4.1;0.0;3.1;
2013-10-04 09:35;0.68;0.37;0.31;0.0;1.1;4.2;0.0;3.1;
2013-10-04 09:40;1.02;-0.05;1.07;0.0;1.1;4.1;0.0;3.0;
2013-10-04 09:45;1.48;0.71;0.77;0.0;1.3;4.2;0.0;2.9;
2013-10-04 09:50;0.81;0.29;0.52;0.0;1.3;4.2;0.0;2.9;
2013-10-04 09:55;1.47;0.17;1.3;0.0;1.4;4.2;0.0;2.8;
2013-10-04 10:00;1.59;2.82;0.0;1.23;1.6;4.4;0.0;2.8;
2013-10-04 10:05;1.68;0.31;1.37;0.0;1.7;4.5;0.0;2.8;
2013-10-04 10:10;1.8;1.24;0.56;0.0;1.8;4.5;0.0;2.7;
2013-10-04 10:15;1.9;0.24;1.66;0.0;2.0;4.6;0.0;2.6;
2013-10-04 10:20;1.47;1.79;0.0;0.32;2.1;4.6;0.0;2.5;
2013-10-04 10:25;1.22;0.51;0.71;0.0;2.2;4.7;0.0;2.5;
2013-10-04 10:30;2.11;1.06;1.05;0.0;2.4;4.8;0.0;2.4;
2013-10-04 10:35;1.97;3.33;0.0;1.36;2.6;4.9;0.0;2.3;
2013-10-04 10:40;1.78;2.69;0.0;0.91;2.7;5.0;0.0;2.3;
2013-10-04 10:45;2.07;0.93;1.14;0.0;2.9;5.2;0.0;2.3;
2013-10-04 10:50;2.04;0.44;1.6;0.0;3.0;5.2;0.0;2.2;
2013-10-04 10:55;2.09;0.23;1.86;0.0;3.2;5.2;0.0;2.0;
2013-10-04 11:00;2.1;3.17;0.0;1.07;3.4;5.3;0.0;1.9;
2013-10-04 11:05;2.2;2.31;0.0;0.11;3.6;5.5;0.0;1.9;
2013-10-04 11:10;1.59;4.29;0.0;2.7;3.8;5.9;0.0;2.1;
2013-10-04 11:15;1.5;3.69;0.0;2.19;3.8;6.1;0.0;2.3;
2013-10-04 11:20;2.31;4.04;0.0;1.73;4.0;6.5;0.0;2.5;
2013-10-04 11:25;2.38;5.36;0.0;2.98;4.2;6.8;0.0;2.6;
2013-10-04 11:30;1.72;3.97;0.0;2.25;4.4;7.1;0.0;2.7;
2013-10-04 11:35;1.7;2.94;0.0;1.24;4.5;7.4;0.0;2.9;
2013-10-04 11:40;2.58;2.8;0.0;0.22;4.8;7.8;0.0;3.0;
2013-10-04 11:45;1.31;2.04;0.0;0.73;4.9;7.9;0.0;3.0;
2013-10-04 11:50;2.12;3.01;0.0;0.89;5.1;8.2;0.0;3.1;
2013-10-04 11:55;2.13;0.68;1.45;0.0;5.3;8.4;0.0;3.1;
2013-10-04 12:00;1.92;0.85;1.07;0.0;5.3;8.3;0.0;3.0;
2013-10-04 12:05;2.92;0.83;2.09;0.0;5.6;8.4;0.0;2.8;
2013-10-04 12:10;1.62;2.72;0.0;1.1;5.8;8.6;0.0;2.8;
2013-10-04 12:15;2.19;1.56;0.63;0.0;5.9;8.7;0.0;2.8;
2013-10-04 12:20;1.48;0.29;1.19;0.0;6.0;8.7;0.0;2.7;
2013-10-04 12:25;2.28;0.57;1.71;0.0;6.2;8.8;0.0;2.6;
2013-10-04 12:30;2.29;0.9;1.39;0.0;6.4;8.9;0.0;2.5;
2013-10-04 12:35;1.86;0.32;1.54;0.0;6.5;8.8;0.0;2.3;
2013-10-04 12:40;2.02;1.29;0.73;0.0;6.7;8.9;0.0;2.2;
2013-10-04 12:45;1.88;0.82;1.06;0.0;6.9;9.1;0.0;2.2;
2013-10-04 12:50;2.09;0.41;1.68;0.0;7.0;9.1;0.0;2.1;
2013-10-04 12:55;1.77;0.94;0.83;0.0;7.2;9.2;0.0;2.0;
2013-10-04 13:00;2.32;0.5;1.82;0.0;7.3;9.1;0.0;1.8;
2013-10-04 13:05;2.47;0.54;1.93;0.0;7.6;9.3;0.0;1.7;
2013-10-04 13:10;2.44;0.76;1.68;0.0;7.8;9.3;0.0;1.5;
2013-10-04 13:15;1.62;1.64;0.0;0.02;7.9;9.4;0.0;1.5;
2013-10-04 13:20;1.14;0.48;0.66;0.0;8.0;9.4;0.0;1.4;
2013-10-04 13:25;0.97;0.47;0.5;0.0;8.1;9.5;0.0;1.4;
2013-10-04 13:30;1.12;-0.02;1.14;0.0;8.2;9.5;0.0;1.3;
2013-10-04 13:35;1.13;-0.05;1.18;0.0;8.3;9.5;0.0;1.2;
2013-10-04 13:40;1.37;0.42;0.95;0.0;8.4;9.6;0.0;1.2;
2013-10-04 13:45;1.15;0.46;0.69;0.0;8.5;9.6;0.0;1.1;
2013-10-04 13:50;0.97;0.76;0.21;0.0;8.6;9.7;0.0;1.1;
2013-10-04 13:55;0.93;2.21;0.0;1.28;8.7;9.9;0.0;1.2;
2013-10-04 14:00;1.06;2.23;0.0;1.17;8.8;10.1;0.0;1.3;
2013-10-04 14:05;1.07;0.37;0.7;0.0;8.8;10.1;0.0;1.3;
2013-10-04 14:10;0.87;0.52;0.35;0.0;8.9;10.1;0.0;1.2;
2013-10-04 14:15;0.97;0.49;0.48;0.0;9.0;10.2;0.0;1.2;
2013-10-04 14:20;0.86;0.59;0.27;0.0;9.1;10.3;0.0;1.2;
2013-10-04 14:25;0.71;0.37;0.34;0.0;9.1;10.2;0.0;1.1;
2013-10-04 14:30;0.98;0.52;0.46;0.0;9.2;10.3;0.0;1.1;
2013-10-04 14:35;0.86;0.54;0.32;0.0;9.3;10.4;0.0;1.1;
2013-10-04 14:40;0.9;0.6;0.3;0.0;9.4;10.4;0.0;1.0;
2013-10-04 14:45;0.67;0.6;0.07;0.0;9.4;10.4;0.0;1.0;
2013-10-04 14:50;0.57;0.53;0.04;0.0;9.5;10.5;0.0;1.0;
2013-10-04 14:55;0.51;0.33;0.18;0.0;9.5;10.5;0.0;1.0;
2013-10-04 15:00;0.73;0.37;0.36;0.0;9.6;10.6;0.0;1.0;
2013-10-04 15:05;0.76;1.11;0.0;0.35;9.6;10.6;0.0;1.0;
2013-10-04 15:10;0.78;2.38;0.0;1.6;9.7;10.8;0.0;1.1;
2013-10-04 15:15;0.8;2.4;0.0;1.6;9.8;11.0;0.0;1.2;
2013-10-04 15:20;0.75;0.44;0.31;0.0;9.8;11.2;0.0;1.4;
2013-10-04 15:25;0.55;0.45;0.1;0.0;9.9;11.3;0.0;1.4;
2013-10-04 15:30;0.54;0.35;0.19;0.0;9.9;11.3;0.0;1.4;
2013-10-04 15:35;0.65;0.26;0.39;0.0;10.0;11.4;0.0;1.4;
2013-10-04 15:40;0.71;0.26;0.45;0.0;10.0;11.3;0.0;1.3;
2013-10-04 15:45;0.86;0.09;0.77;0.0;10.1;11.4;0.0;1.3;
2013-10-04 15:50;1.29;0.33;0.96;0.0;10.2;11.4;0.0;1.2;
2013-10-04 15:55;0.96;0.54;0.42;0.0;10.3;11.4;0.0;1.1;
2013-10-04 16:00;0.68;0.52;0.16;0.0;10.4;11.5;0.0;1.1;
2013-10-04 16:05;0.71;0.41;0.3;0.0;10.4;11.5;0.0;1.1;
2013-10-04 16:10;0.6;0.43;0.17;0.0;10.5;11.6;0.0;1.1;
2013-10-04 16:15;0.54;0.42;0.12;0.0;10.5;11.6;0.0;1.1;
2013-10-04 16:20;0.38;0.34;0.04;0.0;10.6;11.7;0.0;1.1;
2013-10-04 16:25;0.31;0.39;0.0;0.08;10.6;11.7;0.0;1.1;
2013-10-04 16:30;0.2;0.31;0.0;0.11;10.6;11.7;0.0;1.1;
2013-10-04 16:35;0.21;0.39;0.0;0.18;10.6;11.7;0.0;1.1;
2013-10-04 16:40;0.19;0.36;0.0;0.17;10.6;11.7;0.0;1.1;
2013-10-04 16:45;0.21;0.48;0.0;0.27;10.7;11.9;0.0;1.2;
2013-10-04 16:50;0.24;0.57;0.0;0.33;10.7;11.9;0.0;1.2;
2013-10-04 16:55;0.2;0.41;0.0;0.21;10.7;11.9;0.0;1.2;
2013-10-04 17:00;0.2;0.34;0.0;0.14;10.7;11.9;0.0;1.2;
2013-10-04 17:05;0.18;0.45;0.0;0.27;10.7;11.9;0.0;1.2;
2013-10-04 17:10;0.21;0.5;0.0;0.29;10.7;12.0;0.0;1.3;
2013-10-04 17:15;0.15;0.49;0.0;0.34;10.8;12.1;0.0;1.3;
2013-10-04 17:20;0.15;0.63;0.0;0.48;10.8;12.1;0.0;1.3;
2013-10-04 17:25;0.13;0.63;0.0;0.5;10.8;12.2;0.0;1.4;
2013-10-04 17:30;0.07;0.58;0.0;0.51;10.8;12.2;0.0;1.4;
2013-10-04 17:35;0.07;0.72;0.0;0.65;10.8;12.3;0.0;1.5;
2013-10-04 17:40;0.06;0.58;0.0;0.52;10.8;12.3;0.0;1.5;
2013-10-04 17:45;0.04;0.55;0.0;0.51;10.8;12.3;0.0;1.5;
2013-10-04 17:50;0.04;0.69;0.0;0.65;10.8;12.4;0.0;1.6;
2013-10-04 17:55;0.03;0.47;0.0;0.44;10.8;12.4;0.0;1.6;
2013-10-04 18:00;0.03;0.48;0.0;0.45;10.8;12.5;0.0;1.7;
2013-10-04 18:05;0.01;0.62;0.0;0.61;10.8;12.5;0.0;1.7;
2013-10-04 18:10;0.0;0.47;0.0;0.47;10.8;12.6;0.0;1.8;
2013-10-04 18:15;0.0;0.34;0.0;0.34;10.8;12.6;0.0;1.8;
2013-10-04 18:20;0.0;0.48;0.0;0.48;10.8;12.6;0.0;1.8;
2013-10-04 18:25;0.0;0.45;0.0;0.45;10.8;12.7;0.0;1.9;
2013-10-04 18:30;0.0;0.42;0.0;0.42;10.8;12.7;0.0;1.9;
2013-10-04 18:35;0.0;0.53;0.0;0.53;10.8;12.7;0.0;1.9;
2013-10-04 18:40;0.0;0.48;0.0;0.48;10.8;12.8;0.0;2.0;
2013-10-04 18:45;0.0;0.52;0.0;0.52;10.8;12.8;0.0;2.0;
2013-10-04 18:50;0.0;0.69;0.0;0.69;10.8;12.9;0.0;2.1;
2013-10-04 18:55;0.0;0.68;0.0;0.68;10.8;12.9;0.0;2.1;
2013-10-04 19:00;0.0;0.59;0.0;0.59;10.8;13.0;0.0;2.2;
2013-10-04 19:05;0.0;0.65;0.0;0.65;10.8;13.0;0.0;2.2;
2013-10-04 19:10;0.0;0.56;0.0;0.56;10.8;13.1;0.0;2.3;
2013-10-04 19:15;0.0;0.56;0.0;0.56;10.8;13.1;0.0;2.3;
2013-10-04 19:20;0.0;0.71;0.0;0.71;10.8;13.2;0.0;2.4;
2013-10-04 19:25;0.0;0.71;0.0;0.71;10.8;13.2;0.0;2.4;
2013-10-04 19:30;0.0;0.57;0.0;0.57;10.8;13.3;0.0;2.5;
2013-10-04 19:35;0.0;0.65;0.0;0.65;10.8;13.4;0.0;2.6;
2013-10-04 19:40;0.0;0.64;0.0;0.64;10.8;13.4;0.0;2.6;
2013-10-04 19:45;0.0;0.57;0.0;0.57;10.8;13.5;0.0;2.7;
2013-10-04 19:50;0.0;0.57;0.0;0.57;10.8;13.5;0.0;2.7;
2013-10-04 19:55;0.0;0.71;0.0;0.71;10.8;13.6;0.0;2.8;
2013-10-04 20:00;0.0;0.53;0.0;0.53;10.8;13.6;0.0;2.8;
2013-10-04 20:05;0.0;0.54;0.0;0.54;10.8;13.7;0.0;2.9;
2013-10-04 20:10;0.0;0.76;0.0;0.76;10.8;13.7;0.0;2.9;
2013-10-04 20:15;0.0;0.85;0.0;0.85;10.8;13.8;0.0;3.0;
2013-10-04 20:20;0.0;0.63;0.0;0.63;10.8;13.8;0.0;3.0;
2013-10-04 20:25;0.0;0.72;0.0;0.72;10.8;13.9;0.0;3.1;
2013-10-04 20:30;0.0;0.76;0.0;0.76;10.8;14.0;0.0;3.2;
2013-10-04 20:35;0.0;0.73;0.0;0.73;10.8;14.0;0.0;3.2;
2013-10-04 20:40;0.0;0.59;0.0;0.59;10.8;14.1;0.0;3.3;
2013-10-04 20:45;0.0;0.59;0.0;0.59;10.8;14.1;0.0;3.3;
2013-10-04 20:50;0.0;0.51;0.0;0.51;10.8;14.2;0.0;3.4;
2013-10-04 20:55;0.0;0.63;0.0;0.63;10.8;14.2;0.0;3.4;
2013-10-04 21:00;0.0;0.68;0.0;0.68;10.8;14.3;0.0;3.5;
2013-10-04 21:05;0.0;0.5;0.0;0.5;10.8;14.3;0.0;3.5;
2013-10-04 21:10;0.0;0.49;0.0;0.49;10.8;14.4;0.0;3.6;
2013-10-04 21:15;0.0;0.57;0.0;0.57;10.8;14.4;0.0;3.6;
2013-10-04 21:20;0.0;0.55;0.0;0.55;10.8;14.4;0.0;3.6;
2013-10-04 21:25;0.0;0.49;0.0;0.49;10.8;14.5;0.0;3.7;
2013-10-04 21:30;0.0;0.56;0.0;0.56;10.8;14.5;0.0;3.7;
2013-10-04 21:35;0.0;0.57;0.0;0.57;10.8;14.6;0.0;3.8;
2013-10-04 21:40;0.0;0.49;0.0;0.49;10.8;14.6;0.0;3.8;
2013-10-04 21:45;0.0;0.68;0.0;0.68;10.8;14.7;0.0;3.9;
2013-10-04 21:50;0.0;0.67;0.0;0.67;10.8;14.7;0.0;3.9;
2013-10-04 21:55;0.0;0.67;0.0;0.67;10.8;14.8;0.0;4.0;
2013-10-04 22:00;0.0;0.73;0.0;0.73;10.8;14.9;0.0;4.1;
2013-10-04 22:05;0.0;0.64;0.0;0.64;10.8;14.9;0.0;4.1;
2013-10-04 22:10;0.0;0.49;0.0;0.49;10.8;14.9;0.0;4.1;
2013-10-04 22:15;0.0;0.49;0.0;0.49;10.8;15.0;0.0;4.2;
2013-10-04 22:20;0.0;0.64;0.0;0.64;10.8;15.0;0.0;4.2;
2013-10-04 22:25;0.0;0.49;0.0;0.49;10.8;15.1;0.0;4.3;
2013-10-04 22:30;0.0;0.49;0.0;0.49;10.8;15.1;0.0;4.3;
2013-10-04 22:35;0.0;0.63;0.0;0.63;10.8;15.2;0.0;4.4;
2013-10-04 22:40;0.0;0.49;0.0;0.49;10.8;15.2;0.0;4.4;
2013-10-04 22:45;0.0;0.57;0.0;0.57;10.8;15.3;0.0;4.5;
2013-10-04 22:50;0.0;0.63;0.0;0.63;10.8;15.3;0.0;4.5;
2013-10-04 22:55;0.0;0.49;0.0;0.49;10.8;15.4;0.0;4.6;
2013-10-04 23:00;0.0;0.49;0.0;0.49;10.8;15.4;0.0;4.6;
2013-10-04 23:05;0.0;0.56;0.0;0.56;10.8;15.5;0.0;4.7;
2013-10-04 23:10;0.0;0.61;0.0;0.61;10.8;15.5;0.0;4.7;
2013-10-04 23:15;0.0;0.63;0.0;0.63;10.8;15.6;0.0;4.8;
2013-10-04 23:20;0.0;0.7;0.0;0.7;10.8;15.6;0.0;4.8;
2013-10-04 23:25;0.0;0.62;0.0;0.62;10.8;15.7;0.0;4.9;
2013-10-04 23:30;0.0;0.61;0.0;0.61;10.8;15.7;0.0;4.9;
2013-10-04 23:35;0.0;0.69;0.0;0.69;10.8;15.8;0.0;5.0;
2013-10-04 23:40;0.0;0.69;0.0;0.69;10.8;15.8;0.0;5.0;
2013-10-04 23:45;0.0;0.69;0.0;0.69;10.8;15.9;0.0;5.1;
2013-10-04 23:50;0.0;0.78;0.0;0.78;10.8;15.9;0.0;5.1;
2013-10-04 23:55;0.0;0.56;0.0;0.56;10.8;16.0;0.0;5.2;
2013-10-05 00:00;0.0;0.44;0.0;0.44;0.0;0.0;0.0;0.0;
2013-10-05 00:05;0.0;0.64;0.0;0.64;0.0;0.0;0.0;0.0;
2013-10-05 00:10;0.0;0.45;0.0;0.45;0.0;0.0;0.0;0.0;
2013-10-05 00:15;0.0;0.52;0.0;0.52;0.0;0.1;0.0;0.1;
2013-10-05 00:20;0.0;0.55;0.0;0.55;0.0;0.1;0.0;0.1;
2013-10-05 00:25;0.0;0.42;0.0;0.42;0.0;0.1;0.0;0.1;
2013-10-05 00:30;0.0;0.55;0.0;0.55;0.0;0.2;0.0;0.2;
2013-10-05 00:35;0.0;0.86;0.0;0.86;0.0;0.2;0.0;0.2;
2013-10-05 00:40;0.0;0.6;0.0;0.6;0.0;0.3;0.0;0.3;
2013-10-05 00:45;0.0;0.52;0.0;0.52;0.0;0.3;0.0;0.3;
2013-10-05 00:50;0.0;0.5;0.0;0.5;0.0;0.4;0.0;0.4;
2013-10-05 00:55;0.0;0.51;0.0;0.51;0.0;0.4;0.0;0.4;
2013-10-05 01:00;0.0;0.4;0.0;0.4;0.0;0.5;0.0;0.5;
2013-10-05 01:05;0.0;0.4;0.0;0.4;0.0;0.5;0.0;0.5;
2013-10-05 01:10;0.0;0.48;0.0;0.48;0.0;0.5;0.0;0.5;
2013-10-05 01:15;0.0;0.4;0.0;0.4;0.0;0.6;0.0;0.6;
2013-10-05 01:20;0.0;0.4;0.0;0.4;0.0;0.6;0.0;0.6;
2013-10-05 01:25;0.0;0.56;0.0;0.56;0.0;0.6;0.0;0.6;
2013-10-05 01:30;0.0;0.45;0.0;0.45;0.0;0.7;0.0;0.7;
2013-10-05 01:35;0.0;0.44;0.0;0.44;0.0;0.7;0.0;0.7;
2013-10-05 01:40;0.0;0.52;0.0;0.52;0.0;0.8;0.0;0.8;
2013-10-05 01:45;0.0;0.36;0.0;0.36;0.0;0.8;0.0;0.8;
2013-10-05 01:50;0.0;0.36;0.0;0.36;0.0;0.8;0.0;0.8;
2013-10-05 01:55;0.0;0.64;0.0;0.64;0.0;0.9;0.0;0.9;
2013-10-05 02:00;0.0;0.47;0.0;0.47;0.0;0.9;0.0;0.9;
2013-10-05 02:05;0.0;0.47;0.0;0.47;0.0;0.9;0.0;0.9;
2013-10-05 02:10;0.0;0.61;0.0;0.61;0.0;1.0;0.0;1.0;
2013-10-05 02:15;0.0;0.36;0.0;0.36;0.0;1.0;0.0;1.0;
2013-10-05 02:20;0.0;0.44;0.0;0.44;0.0;1.0;0.0;1.0;
2013-10-05 02:25;0.0;0.59;0.0;0.59;0.0;1.1;0.0;1.1;
2013-10-05 02:30;0.0;0.36;0.0;0.36;0.0;1.1;0.0;1.1;
2013-10-05 02:35;0.0;0.36;0.0;0.36;0.0;1.2;0.0;1.2;
2013-10-05 02:40;0.0;0.44;0.0;0.44;0.0;1.2;0.0;1.2;
2013-10-05 02:45;0.0;0.36;0.0;0.36;0.0;1.2;0.0;1.2;
2013-10-05 02:50;0.0;0.36;0.0;0.36;0.0;1.2;0.0;1.2;
2013-10-05 02:55;0.0;0.36;0.0;0.36;0.0;1.3;0.0;1.3;
2013-10-05 03:00;0.0;0.36;0.0;0.36;0.0;1.3;0.0;1.3;
2013-10-05 03:05;0.0;0.36;0.0;0.36;0.0;1.3;0.0;1.3;
2013-10-05 03:10;0.0;0.46;0.0;0.46;0.0;1.4;0.0;1.4;
2013-10-05 03:15;0.0;0.57;0.0;0.57;0.0;1.4;0.0;1.4;
2013-10-05 03:20;0.0;0.48;0.0;0.48;0.0;1.5;0.0;1.5;
2013-10-05 03:25;0.0;0.47;0.0;0.47;0.0;1.5;0.0;1.5;
2013-10-05 03:30;0.0;0.62;0.0;0.62;0.0;1.5;0.0;1.5;
2013-10-05 03:35;0.0;0.46;0.0;0.46;0.0;1.6;0.0;1.6;
2013-10-05 03:40;0.0;0.36;0.0;0.36;0.0;1.6;0.0;1.6;
2013-10-05 03:45;0.0;0.5;0.0;0.5;0.0;1.6;0.0;1.6;
2013-10-05 03:50;0.0;0.36;0.0;0.36;0.0;1.7;0.0;1.7;
2013-10-05 03:55;0.0;0.36;0.0;0.36;0.0;1.7;0.0;1.7;
2013-10-05 04:00;0.0;0.43;0.0;0.43;0.0;1.7;0.0;1.7;
2013-10-05 04:05;0.0;0.36;0.0;0.36;0.0;1.8;0.0;1.8;
